,NO_OF_CHILD,INCOME,EDUCATION_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME_TYPE_Commercial associate,INCOME_TYPE_Pensioner,INCOME_TYPE_State servant,INCOME_TYPE_Student,INCOME_TYPE_Working,FAMILY_TYPE_Civil marriage,FAMILY_TYPE_Married,FAMILY_TYPE_Separated,FAMILY_TYPE_Single / not married,FAMILY_TYPE_Widow,HOUSE_TYPE_Co-op apartment,HOUSE_TYPE_House / apartment,HOUSE_TYPE_Municipal apartment,HOUSE_TYPE_Office apartment,HOUSE_TYPE_Rented apartment,HOUSE_TYPE_With parents,GENDER_F,GENDER_M,CAR_N,CAR_Y,REALITY_N,REALITY_Y
7275,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,1.2092588719583044,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7276,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,1.6958966915124316,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7277,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,0.7834507798484429,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7278,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,-1.1631004983680664,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7279,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,-0.6156329513696731,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7280,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,-0.3723140415926095,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7281,0.6922837115859076,0.7941475443203471,4.0,1,0,0,0,0.8023861697941802,0.23598323285004966,-0.7883609512980662,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7282,0.6922837115859076,-1.4772318992241658,4.0,1,1,0,0,0.8023861697941802,-0.4939734964811413,0.6761838980739887,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7283,0.6922837115859076,-1.4772318992241658,4.0,1,1,0,0,0.8023861697941802,-1.5889085904779279,0.6761838980739887,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7284,2.072841398498289,-0.2207108238156614,4.0,1,1,0,0,1.9181975005237872,-0.9806113160352686,-0.9975816440655025,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7285,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-0.313425160935427,-0.4331437690368754,0.9900149372251433,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7286,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-0.313425160935427,-0.8589518611467368,0.9900149372251433,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7287,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-0.313425160935427,-0.8589518611467368,0.9900149372251433,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7288,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,0.053494050517251916,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7289,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,0.2968129602943156,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7290,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,0.722621052404177,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7291,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,-0.3723140415926095,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7292,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,1.452577781735368,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7293,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,0.8442805072927088,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7294,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,-0.9806113160352686,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7295,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,-0.6156329513696731,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7296,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,0.053494050517251916,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7297,-0.6882739753264739,-0.49320625019210385,1.0,1,0,0,0,-0.313425160935427,-1.2847599532565983,0.8854045908414251,20.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7298,-0.6882739753264739,0.34357416721881007,1.0,1,1,1,0,-0.313425160935427,0.23598323285004966,-0.47452991214691154,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7299,-0.6882739753264739,0.34357416721881007,1.0,1,1,1,0,-0.313425160935427,0.5401318700713792,-0.47452991214691154,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7300,-0.6882739753264739,0.34357416721881007,1.0,1,1,1,0,-0.313425160935427,0.17515350540578375,-0.47452991214691154,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7301,-0.6882739753264739,0.34357416721881007,1.0,1,1,1,0,-0.313425160935427,-0.6156329513696731,-0.47452991214691154,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7302,-0.6882739753264739,0.9895175438818647,1.0,1,0,0,0,-1.4292364916650342,-0.6156329513696731,1.303845976376298,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7303,-0.6882739753264739,0.9895175438818647,1.0,1,0,0,0,-1.4292364916650342,1.2700885994025701,1.303845976376298,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7304,-0.6882739753264739,0.9895175438818647,1.0,1,0,0,0,-1.4292364916650342,1.0875994170697725,1.303845976376298,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7305,2.072841398498289,-0.9762021307533797,3.0,1,1,0,0,1.9181975005237872,0.4793021426271133,-0.16069887299575691,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7306,2.072841398498289,-0.9762021307533797,3.0,1,1,0,0,1.9181975005237872,-0.7981221337024709,-0.16069887299575691,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7307,2.072841398498289,-0.9762021307533797,3.0,1,1,0,0,1.9181975005237872,0.4793021426271133,-0.16069887299575691,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7308,2.072841398498289,-0.9762021307533797,3.0,1,1,0,0,1.9181975005237872,0.17515350540578375,-0.16069887299575691,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7309,2.072841398498289,-0.9762021307533797,3.0,1,1,0,0,1.9181975005237872,-1.1631004983680664,-0.16069887299575691,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7310,-0.6882739753264739,0.34357416721881007,4.0,1,0,0,0,-0.313425160935427,1.6958966915124316,1.0946252836088615,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
7311,-0.6882739753264739,0.34357416721881007,4.0,1,0,0,0,-0.313425160935427,1.6350669640681657,1.0946252836088615,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
7312,2.072841398498289,0.34357416721881007,4.0,1,0,0,0,1.9181975005237872,0.11432377796151783,-0.36991956576319335,11.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7313,2.072841398498289,0.34357416721881007,4.0,1,0,0,0,1.9181975005237872,0.6009615975156452,-0.36991956576319335,11.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7314,2.072841398498289,0.34357416721881007,4.0,1,0,0,0,1.9181975005237872,-1.528078863033662,-0.36991956576319335,11.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7315,2.072841398498289,0.34357416721881007,4.0,1,0,0,0,1.9181975005237872,-1.345589680700864,-0.36991956576319335,11.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7316,2.072841398498289,0.34357416721881007,4.0,1,0,0,0,1.9181975005237872,-1.5889085904779279,-0.36991956576319335,11.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7317,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,1.2700885994025701,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7318,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,1.1484291445140384,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7319,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,0.3576426877385815,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7320,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,-0.3114843141483436,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7321,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,-1.0414410434795345,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7322,-0.6882739753264739,-0.7217420178793085,1.0,1,1,1,0,-1.4292364916650342,-1.1631004983680664,-0.5791402585306298,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7323,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,0.722621052404177,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7324,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,0.2968129602943156,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7325,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,0.9659399621812407,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7326,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,-1.467249135589396,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7327,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,1.8175561464009635,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7328,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,1.5742372366238997,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7329,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,0.9051102347369747,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7330,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,0.722621052404177,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7331,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,-0.007335676927014001,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7332,-0.6882739753264739,-0.566830251998108,4.0,1,1,1,0,-0.313425160935427,-0.18982485925981174,1.6176770155274527,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7333,0.6922837115859076,-0.8881387781789486,4.0,1,0,0,0,0.8023861697941802,-1.2847599532565983,0.15313216615539768,4.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7334,0.6922837115859076,-0.8881387781789486,4.0,1,0,0,0,0.8023861697941802,-1.467249135589396,0.15313216615539768,4.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7335,0.6922837115859076,-0.8881387781789486,4.0,1,0,0,0,0.8023861697941802,-0.7981221337024709,0.15313216615539768,4.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7336,0.6922837115859076,-0.8881387781789486,4.0,1,0,0,0,0.8023861697941802,-1.345589680700864,0.15313216615539768,4.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7337,-0.6882739753264739,0.5801440019267394,4.0,1,0,0,0,-1.4292364916650342,2.000045328733761,0.8854045908414251,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
7338,-0.6882739753264739,0.5801440019267394,4.0,1,0,0,0,-1.4292364916650342,2.000045328733761,0.8854045908414251,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
7339,-0.6882739753264739,0.5801440019267394,4.0,1,0,0,0,-1.4292364916650342,-1.5889085904779279,0.8854045908414251,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
7340,-0.6882739753264739,-0.7217420178793085,4.0,1,0,1,0,-0.313425160935427,0.9659399621812407,0.3623528589228341,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7341,-0.6882739753264739,-0.7217420178793085,4.0,1,0,1,0,-0.313425160935427,0.9659399621812407,0.3623528589228341,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7342,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,-0.9197815885910027,-1.1021919904492208,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7343,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,0.5401318700713792,-1.1021919904492208,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7344,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,1.0267696896255065,-1.1021919904492208,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7345,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,-0.737292406258205,-1.1021919904492208,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7346,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,0.5401318700713792,-1.1021919904492208,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7347,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,0.6617913249599111,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7348,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,-0.5548032239254073,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7349,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,1.452577781735368,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7350,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,-0.737292406258205,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7351,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,1.6958966915124316,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7352,-0.6882739753264739,-1.4772318992241658,4.0,1,1,1,0,-0.313425160935427,-0.5548032239254073,1.303845976376298,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7353,-0.6882739753264739,0.5801440019267394,1.0,1,0,0,0,-0.313425160935427,2.000045328733761,-0.05608852661203872,7.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7354,-0.6882739753264739,0.0791117386631031,4.0,1,1,1,0,-0.313425160935427,-0.18982485925981174,1.5130666691437344,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7355,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-1.4292364916650342,-0.737292406258205,1.5130666691437344,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7356,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-1.4292364916650342,-0.3723140415926095,1.5130666691437344,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7357,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-1.4292364916650342,0.17515350540578375,1.5130666691437344,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7358,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,-1.2239302258123324,-0.9975816440655025,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
7359,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,1.0267696896255065,-0.9975816440655025,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
7360,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,1.0267696896255065,-0.9975816440655025,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
7361,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,0.17515350540578375,-0.9975816440655025,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
7362,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,0.3576426877385815,-0.9975816440655025,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
7363,2.072841398498289,-0.9229507608395698,4.0,1,0,0,0,1.9181975005237872,-0.3114843141483436,0.048521819771679485,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7364,2.072841398498289,-0.9229507608395698,4.0,1,0,0,0,1.9181975005237872,-0.5548032239254073,0.048521819771679485,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7365,2.072841398498289,0.9895175438818647,1.0,1,1,0,0,1.9181975005237872,0.9051102347369747,0.6761838980739887,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7366,2.072841398498289,0.9895175438818647,1.0,1,1,0,0,1.9181975005237872,-0.6156329513696731,0.6761838980739887,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7367,2.072841398498289,0.9895175438818647,1.0,1,1,0,0,1.9181975005237872,0.6009615975156452,0.6761838980739887,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7368,0.6922837115859076,-0.2207108238156614,4.0,1,0,0,0,0.8023861697941802,-0.8589518611467368,-0.7883609512980662,7.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7369,-0.6882739753264739,-0.9762021307533797,4.0,1,1,1,1,-1.4292364916650342,-0.007335676927014001,-1.206802336832939,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7370,-0.6882739753264739,-0.9762021307533797,4.0,1,1,1,1,-1.4292364916650342,-0.3114843141483436,-1.206802336832939,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7371,-0.6882739753264739,-0.9762021307533797,4.0,1,1,1,1,-1.4292364916650342,0.9659399621812407,-1.206802336832939,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7372,-0.6882739753264739,-0.9762021307533797,4.0,1,1,1,1,-1.4292364916650342,-0.7981221337024709,-1.206802336832939,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7373,0.6922837115859076,0.0791117386631031,1.0,1,0,0,0,0.8023861697941802,1.391748054291102,1.303845976376298,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7374,0.6922837115859076,0.0791117386631031,1.0,1,0,0,0,0.8023861697941802,1.9392156012894952,1.303845976376298,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7375,2.072841398498289,1.1692405773047998,4.0,1,0,0,0,1.9181975005237872,1.7567264189566976,-0.47452991214691154,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
7376,2.072841398498289,1.1692405773047998,4.0,1,0,0,0,1.9181975005237872,-1.1022707709238004,-0.47452991214691154,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
7377,2.072841398498289,1.1692405773047998,4.0,1,0,0,0,1.9181975005237872,-1.345589680700864,-0.47452991214691154,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
7378,2.072841398498289,1.1692405773047998,4.0,1,0,0,0,1.9181975005237872,-1.1631004983680664,-0.47452991214691154,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
7379,0.6922837115859076,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,-1.345589680700864,-1.206802336832939,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
7380,0.6922837115859076,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,-1.345589680700864,-1.206802336832939,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
7381,0.6922837115859076,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,-1.2847599532565983,-1.206802336832939,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
7382,0.6922837115859076,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,-1.40641940814513,-1.206802336832939,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
7383,0.6922837115859076,-2.287291632885379,4.0,1,1,1,0,0.8023861697941802,-0.12899513181554584,-0.26530921937947516,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7384,0.6922837115859076,-1.2632297176268643,4.0,1,0,1,0,0.8023861697941802,1.6350669640681657,0.46696320530655233,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7385,0.6922837115859076,-1.2632297176268643,4.0,1,0,1,0,0.8023861697941802,1.513407509179634,0.46696320530655233,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7386,0.6922837115859076,-1.2632297176268643,4.0,1,0,1,0,0.8023861697941802,1.6350669640681657,0.46696320530655233,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7387,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,1.6958966915124316,-0.9975816440655025,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7388,0.6922837115859076,-1.978260420307884,4.0,1,0,0,0,0.8023861697941802,1.0875994170697725,0.6761838980739887,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7389,0.6922837115859076,-1.978260420307884,4.0,1,0,0,0,0.8023861697941802,-0.12899513181554584,0.6761838980739887,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7390,0.6922837115859076,-1.978260420307884,4.0,1,0,0,0,0.8023861697941802,-0.9197815885910027,0.6761838980739887,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7391,0.6922837115859076,-1.978260420307884,4.0,1,0,0,0,0.8023861697941802,-1.40641940814513,0.6761838980739887,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7392,-0.6882739753264739,-0.566830251998108,1.0,1,1,1,1,-0.313425160935427,0.6009615975156452,-1.206802336832939,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7393,-0.6882739753264739,-0.2207108238156614,4.0,1,0,1,0,-1.4292364916650342,-1.345589680700864,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
7394,-0.6882739753264739,-0.2207108238156614,4.0,1,0,1,0,-1.4292364916650342,-0.6764626788139391,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
7395,-0.6882739753264739,1.3356381600664688,4.0,1,0,1,0,-0.313425160935427,1.330918326846836,1.9315080546786072,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
